links,bodies
http://wiadomosci.wp.pl/dziejesie-18-30-muzeum-ii-wojny-swiatowej-otwarte-to-zapis-emocji-i-pamieci-tysiecy-polakow-6104258660877441a,"#dziejesię 18:30 Muzeum II Wojny Światowej otwarte. ""To zapis emocji i pamięci tysięcy Polaków"" Muzeum II Wojny Światowej w Gdańsku już dostępne dla zwiedzających. 2,5 tysiąca eksponatów, 240 stanowisk multimedialnych - to wszystko czeka na odwiedzających na niemal pięciu tysiącach metrów kwadratowych muzeum. - Ta wystawa to zapis emocji i pamięci tysięcy Polaków. Jest naszym dobrem ogólnonarodowym - mówił dziś podczas otwarcia dyrektor muzeum, prof. Paweł Machcewicz. Muzeum II Wojny Światowej mieści się w historycznym centrum Gdańska, przy pl. Władysława Bartoszewskiego 1, w bardzo bliskim sąsiedztwie gdańskiego Muzeum Poczty Polskiej działającego w budynku, który 1 września 1939 r. był miejscem jednego z pierwszych starć zbrojnych II wojny światowej. Zamiar utworzenia w Gdańsku Muzeum II Wojny Światowej ogłosił w 2007 r. ówczesny premier Donald Tusk. Działkę pod budowę placówki podarowało miasto Gdańsk. Prace budowlane ruszyły w sierpniu 2012 r., a otwarcie placówki planowano na 1 września 2014 r. Prace opóźniły się jednak, wzrosły też koszty budowy. Pierwotnie na ten cel polski rząd zarezerwował 358 mln zł, z czasem suma ta została zwiększona do około 449 mln zł. W ub.r. Ministerstwo Kultury i Dziedzictwa Narodowego zapowiedziało połączenie Muzeum II Wojny Światowej z Muzeum Westerplatte i Wojny 1939 (zostało powołane przez resort kultury w grudniu 2015 r.). Dyrekcja MIIWŚ oraz Rzecznik Praw Obywatelskich zaskarżyli decyzję ministerstwa do Wojewódzkiego Sądu Administracyjnego w Warszawie. Sąd wstrzymał wykonanie decyzji resortu do czasu rozpoznania sprawy. Ministerstwo zaskarżyło tą decyzję WSA: skarga ma zostać rozpatrzona 5 kwietnia."
http://wiadomosci.wp.pl/beata-szydlo-unia-europejska-utknela-na-mieliznie-ale-mamy-rozwiazanie-6104253389530241a,"Beata Szydło: Unia Europejska utknęła na mieliźnie, ale mamy rozwiązanie - Unia Europejska to jeden z najważniejszych projektów naszych czasów. To wielka idea, wzniosła wizja wspólnych celów i zadań. Podjęcie wspólnej odpowiedzialności za los Europy. Fundamentem zjednoczenia naszego kontynentu była potrzeba zbudowania nowego ładu. Pokoju i dobrobytu dla mieszkańców Europy. Najpierw współpraca miało czysto ekonomiczny charakter, ale przez lata w obliczu nowych wyzwań i potrzeb, zrozumieliśmy, że potrzebujemy bliższych i mocniejszych więzi także w innych obszarach - powiedziała premier w wystąpieniu, wyemitowanym w TVP i TVP Info. Szydło podkreśliła, że Unia Europejska, czyli wspólnota europejskich narodów, ma wielką wartość. - Przez te 60 lat UE się zmieniała, podejmowała różne decyzje, ewoluowała. Niestety nie zawsze były to słuszne kierunki. Od pewnego czasu widzimy, że wspólnota utknęła na mieliźnie. Zamiast iść do przodu, rozwijać się, rozmienia się na drobne - oceniła szefowa rządu. Według niej, Unia ""z wielkim zaangażowaniem rozwiązuje problemy, które albo sama wygenerowała, albo których znaczenie jest ograniczone"". - Natomiast ciężko i ospale reaguje na prawdziwe, realne zagrożenia i problemy. Brexit czy kryzys migracyjny to są punkty zwrotne dla Wspólnoty. Niestety Unia Europejska nie radzi sobie z nimi odpowiednio - stwierdziła premier Szydło. - I właśnie dlatego szybko potrzebujemy odtworzenia tego niezwykłego europejskiego ducha, który legł u podstaw naszej integracji. Tym co Ojcowie założyciele Wspólnoty nam zostawili było wskazanie, że są wspólne wartości i zasady, które łączą nas pomimo różnic. Było to przekonanie, że tylko na fundamencie chrześcijańskiego uniwersalnego przesłania można zbudować trwała strukturę łączącą narodu Europy - podkreśliła premier. Naszym europejskim zadaniem jest zawsze pochylić się nad człowiekiem, nad jego problemami i potrzebami; budować spokój i pokój, dobrobyt i bezpieczeństwo - podkreśliła premier. Beata Szydło oświadczyła, że na chwilę przed 60. rocznicą podpisania Traktatów Rzymskich warto mówić o pozostawionych przez ojców założycieli Wspólnoty wartościach i zasadach ""które łączą nas pomimo różnic"". - Naszym europejskim zadaniem jest zawsze pochylić się nad człowiekiem, nad jego problemami i potrzebami. Dbać o dobro wspólne, szanować różnice, które między nami są i pomimo tych różnic podążać za wspólnym celem. Budować spokój i pokój, dobrobyt i bezpieczeństwo - podkreśliła szefowa rządu. - Podziały, egoizmy, tworzenie w samej wspólnocie różnych grup dominacji, czy wpływu i patrzenie tylko przez pryzmat ich partykularnych interesów będą Wspólnotę podważać - zauważyła Beata Szydło. - Są tak samo szkodliwe, jak brak poszanowania do narodowych różnic czy funkcjonowanie tylko w ramach przerośniętych biurokratycznych form, które dziś są tak uciążliwe dla skutecznego działania instytucji wspólnoty - dodała premier. - Musimy zrobić wszystko by nie było żadnych następnych ""exitów""; by UE znowu miała siłę przeciwstawić się kryzysom i współdziałać w imię wspólnych wyzwań - powiedziała premier. Podkreśliła, że Polacy upominali się o europejskie wartości zanim powołano Unię Europejską, zanim do niej na trwałe i formalnie przystąpiliśmy. - To my, Polacy, przelewaliśmy krew za ""wolność naszą i waszą"". To my broniliśmy wartości Europy, mimo że ta Europa na jakiś czas nas opuściła. To Polacy pokazali, co naprawdę znaczy Solidarność - powiedziała szefowa rządu. Jak zauważyła, Polacy mają nieoceniony wkład w europejską wspólnotę. - To warto dziś głośno i mocno powiedzieć: Polska potrzebuje Europy tak samo mocno jak Europa potrzebuje Polski - dodała szefowa rządu. Dlatego - powiedziała - musimy i chcemy dziś podjąć ten wysiłek by Unię zmienić na lepsze. - Musimy zrobić wszystko by nie było żadnych następnych ""exitów"". By Unia znowu stała się tym organizmem, który ma siłę przeciwstawić się kryzysom i współdziałać w imię wspólnych wyzwań - dodała premier. - Tworzenie sztucznych podziałów w tym naszym gronie, mówienie o różnych prędkościach nie przyniesie oczekiwanych rezultatów. Będzie tylko jeszcze mocniej działać na rozbicie współpracy a nie na jej pogłębienie. My, państwa narodowe, musimy się wspierać i motywować by iść wspólną prędkością, we wspólnym kierunku - powiedziała premier Szydło. Zaznaczyła, że to może się udać, gdy wrócimy ""do tych pięknych europejskich korzeni, które nas połączyły"". - Do wspólnych zasad i wartości, szacunku dla narodowych różnic - dodała. - Ale jednocześnie do zgody na to, że tylko razem jesteśmy zdolni rozwijać potencjał naszego kontynentu i stawiać skuteczny opór zagrożeniom czasów, w których żyjemy - podkreśliła premier. Szydło powiedziała, że podpisane 60 lat temu Traktaty Rzymskie dały Europie nową formułę do rozwoju. - Dziś ponownie potrzebujemy takiego nowego silnego impulsu do działania i naprawy tego co zawodzi i źle działa - zaznaczyła. - Silna, niepodzielna Europa suwerennych państw - to wielka rzecz. Musimy podjąć ten wysiłek i to zadanie. Polska jest na nie gotowa - powiedziała premier Szydło."
http://wiadomosci.wp.pl/w-brytania-osiem-osob-zatrzymanych-i-podejrzewanych-o-przygotowywanie-ataku-6104261165085825a,"W.Brytania: osiem osób zatrzymanych i podejrzewanych o przygotowywanie ataku Osiem osób zatrzymanych podczas operacji po środowym zamachu w pobliżu brytyjskiego parlamentu jest podejrzewanych o przygotowywanie ataku terrorystycznego - poinformowała w czwartek londyńska policja. Podała, że dwie osoby ranne w zamachu walczą o życie. Wśród zatrzymanych są trzy kobiety Jak wynika z oświadczenia policji, siedem osób zostało zatrzymanych w Birmingham w środkowej części kraju, a jedna w Londynie. Większość trafiła w ręce policji w nocy ze środy na czwartek. Wśród zatrzymanych są trzy kobiety. W ramach śledztwa w związku ze środowym atakiem funkcjonariusze wciąż przeszukują domy w Walii, w Birmingham i we wschodnim Londynie. Zakończono już rewizje w Brighton i na południowym wschodzie Londynu. W śledztwie bierze udział około stu detektywów. Pięć osób nadal w stanie krytycznym Policja poinformowała też, że w środowym zamachu w centrum Londynu, oprócz policjanta Keitha Palmera, zginął 54-letni Amerykanin ze stanu Utah oraz pewna kobieta. Jej nazwiska nie podano na prośbę rodziny. - Pięć osób nadal jest w stanie krytycznym, a dwie mają obrażenia zagrażające życiu - czytamy w oświadczeniu. W środę po południu, 52-letni Khalid Masood wjechał samochodem w grupę ludzi na Moście Westminsterskim, a następnie próbował dostać się na teren parlamentu, raniąc śmiertelnie nożem policjanta strzegącego bramy wjazdowej. Wkrótce potem sprawca został zastrzelony przez interweniujące służby bezpieczeństwa. Masood, urodzony w hrabstwie Kent obywatel Wielkiej Brytanii, był wielokrotnie skazany za przestępstwa niezwiązane z działalnością terrorystyczną. Nie był jednak objęty żadnym z prowadzonych obecnie dochodzeń, a wcześniejsze informacje wywiadowcze nie wskazywały na to, że zamierza przeprowadzić zamach terrorystyczny - poinformowała policja."
http://wiadomosci.wp.pl/dziejesie-18-30-trzaskowski-o-deklaracji-szydlo-nie-tak-zalatwia-sie-sprawy-w-ue-6104252890063489a,"#dziejesię 18:30 Trzaskowski o deklaracji Szydło: nie tak załatwia się sprawy w UE Premier zapowiedziała, że jeśli w Deklaracji Rzymskiej nie znajdą się polskie postulaty to nie podpisze się pod dokumentem. Deklaracja ma zostać przyjęta przez unijnych przywódców w najbliższy weekend na specjalnym szczycie z okazji 60 lecia traktatów rzymskich, które rozpoczęły unijną integracje. Na czym zależy Polsce i czy jest szansa, że Europa nas posłucha - sprawdzał Marcin Mazur. - Znowu pani premier Szydło używa buńczucznej retoryki, szantażuje Unię. Nie tak załatwia się sprawy w UE - stwierdził poseł PO Rafał Trzaskowski. - Jesteśmy euroentuzjastami - przekonywał poseł PiS Jacek Sasin. - Chcemy, by UE w dalszym ciągu funkcjonowała i przetrwała ten kryzys, w którym się znalazła, dlatego jesteśmy zdecydowani twardo protestować, blokować te zapisy, które szłyby w odwrotnym kierunku - tłumaczył."
http://wiadomosci.wp.pl/sedzia-julia-przylebska-poczekajmy-na-koniec-postepowania-ipn-ws-mojego-meza-6104255149835393a,"Sędzia Julia Przyłębska: poczekajmy na koniec postępowania IPN ws. mojego męża Należy poczekać, jak zakończy się postępowanie IPN w sprawie mojego męża - powiedziała prezes Trybunału Konstytucyjnego sędzia Julia Przyłębska. Podkreśliła, że każdy może zapoznać się z dokumentami IPN nt. sprawy Andrzeja Przyłębskiego, ambasadora RP w Niemczech. ""Tak, ten fakt był znany"" - Oświadczenie zostało wydane przez ministerstwo spraw zagranicznych i w związku z tym uważam, że należy poczekać na to, jak zakończy się sprawa przed IPN - tak prezes TK odpowiedziała w TVP Info na pytanie o sprawę jej męża, którego oświadczenie lustracyjne bada IPN. Na pytanie, czy ""ten fakt"" był jej znany wcześniej, prezes TK odpowiedziała: ""tak, był znany"". - Wszystkie dokumenty zostały opublikowane. Każdy może zapoznać się z tymi dokumentami i zobaczyć, czy są tam jakieś dokumenty, które pokazują na współpracę - dodała sędzia Przyłębska. Na uwagę, czy sam fakt podpisania zobowiązania nie jest kompromitujący, odparła, że ""jest to kwestia oceny całokształtu sprawy na podstawie dokumentów"". 10 marca IPN udostępnił teczkę personalną tajnego współpracownika pseudonim ""Wolfgang"", dotyczącą Andrzeja Przyłębskiego. Z dokumentów z lat 1979-80 wynika, że TW ""Wolfgang"" ""został pozyskany do współpracy 11 czerwca 1979 roku"". Jak podano, w celu ""zapewnienia dopływu informacji operacyjnych dotyczących przejawów działalności antysocjalistycznej w środowisku studenckim w Poznaniu"". Sam Przyłębski mówił, że niewykluczone, iż szantażowany, pod groźbą nie tylko odmowy wydania paszportu, ale także relegacji ze studiów za kolportaż pism antykomunistycznych, mógł podpisać jakieś zobowiązanie. - Ale związane z tym, że będę ""uważny"" i ""ostrożny"" w Anglii, by nie podejmować współpracy ze środowiskami antyrządowymi w Wielkiej Brytanii i że opowiem o swoim pobycie w Anglii - mówił Przyłębski. Dodał, że to był czerwiec 1979 roku i po powrocie z Wlk. Brytanii, opowiedział o swoim pobycie. Mówił też, że po powrocie dwukrotnie poproszono go o spotkanie, które rozumiał jako kontynuację tej współpracy, lecz odmówił. Dodał, że w sprawie nie zostało spełnione kryterium tajności (to jeden z pięciu warunków uznania kogoś za ""kłamcę lustracyjnego"" - przyp. red.), bo o rozmowie w biurze paszportowym poinformował ""niektórych kolegów w akademiku oraz narzeczoną"". W tej sprawie pion lustracyjny IPN priorytetowo Na początku marca informowano, że weryfikacja przez IPN oświadczenia lustracyjnego Przyłębskiego nastąpi najwcześniej za miesiąc. Pion lustracyjny IPN działa w tej sprawie priorytetowo. Zgodnie z ustawą lustracyjną, jeśli prokurator pionu lustracyjnego IPN nabierze wątpliwości co do prawdziwości czyjegoś oświadczenia, kieruje sprawę do sądu, który może uznać daną osobę za ""kłamcę lustracyjnego"" (taka osoba traci pełnioną funkcję publiczną i nie może ich pełnić na czas od 3 do 10 lat - przyp. red.). IPN może też uznać, że nie ma wątpliwości do prawdziwości oświadczenia; wtedy nie kieruje wniosku do sądu. W oświadczeniu MSZ podkreślono, że resort nie ma informacji, by IPN podważył prawdziwość oświadczenia Przyłębskiego, w którym zaprzeczył on współpracy z SB. Resort zaznaczył, że Przyłębski kilkakrotnie przechodził procedurę sprawdzającą."
http://wiadomosci.wp.pl/polonia-po-spotkaniu-z-prezesem-pis-mamy-obawy-dotyczace-brexitu-6104238228534401a,"Polonia po spotkaniu z prezesem PiS: mamy obawy dotyczące Brexitu Przedstawiciele środowisk polonijnych, którzy spotkali się w Londynie z prezesem PiS Jarosławem Kaczyńskim, podkreślali, że rozmawiali między innymi o obawach dotyczących negocjacji w sprawie wyjścia Wielkiej Brytanii z UE i rozwoju polskich szkół sobotnich. ""Nic o nas bez nas"" - Wręczyliśmy prezesowi tradycyjną angielską herbatę, nie tylko dlatego, że znajdujemy się w Londynie, ale też dlatego, że wierzymy, że ta tradycyjna herbata przeniesie się na Europę. Mieszkając w Anglii coraz bardziej rozumiemy, że Europa powinna wyznawać tradycyjne wartości i pan premier obiecał, że tak jak walczył, tak będzie nadal, żeby to była Europa tradycyjnych wartości - mówił w rozmowie z polskimi mediami Sławomir Wróbel z konserwatywnej organizacji Great Poland i współautor programu TVP Polonia ""Magazyn z Wysp"". Jak dodał, rozmówcy zwrócili także uwagę Kaczyńskiego na to, że ""Polacy powoli stają się zakładnikami negocjacyjnymi"" w dyskusjach dotyczących planowanego wyjścia Wielkiej Brytanii z Unii Europejskiej. Według relacji Wróbla, prezes PiS ""powiedział, że to jeden z głównych punktów, o których chce rozmawiać z premier May"". - Nic o nas bez nas - podkreślił. ""Rozmowa przebiegła w uroczej atmosferze"" Z kolei Irena Perkins, inna uczestniczka spotkania, powiedziała, że rozmowa z szefem PiS ""przebiegła w uroczej atmosferze"". - Wymienialiśmy nasze poglądy na temat potrzeb Polaków i działalności Polaków tutaj: co mamy robić, w czym rząd polski może nam pomóc - opowiadała dodając, że wśród kluczowych zagadnień pojawiły się ""sprawy socjalne, ubezpieczenia społeczne, ale też szkoły polskie, żeby je usprawnić w związku z nową ustawą o nauczaniu polskiego"". Po rozmowach z przedstawicielami Polonii Kaczyński wyjechał na Downing Street, gdzie spotkał się z brytyjską premier Theresą May."
http://wiadomosci.wp.pl/krakow-nie-przyjmie-dzieci-z-aleppo-miasto-nie-znalazlo-podstaw-prawnych-6104228955669633a,"Kraków nie przyjmie dzieci z Aleppo. Miasto nie znalazło podstaw prawnych Kraków nie przyjmie dzieci z Aleppo - taką decyzję podjął prezydent Jacek Majchrowski. O ich zaproszenie do tego miasta zwróciła się w grudniu Polska Misja Medyczna. Według portalu wyborcza.pl miasto przez kilka miesięcy sprawdzało możliwości prawne związane z udzieleniem pomocy medycznej pięciorgu dzieci z Syrii, które potrzebują operacji założenia protez. Niestety, ale ich nie znalazło. ""Cudzoziemcy mogą korzystać z pomocy społecznej wyłącznie wtedy, gdy mają miejsce zamieszkania i przebywają w Polsce. Zakres podmiotowy określony ustawą (...) jest jednoznaczny i nie przewiduje wyjątków. Tym samym należy stwierdzić, że obywatele Syrii, którzy nie ubiegaliby się w Polsce o zezwolenia na pobyt ani o uzyskanie statusu uchodźcy lub ochrony uzupełniającej, ani o uzyskanie zgody na pobyt ze względów humanitarnych lub zgody na pobyt tolerowany, w takiej sytuacji nie mogliby korzystać ze świadczeń pomocy społecznej” - napisały w oświadczeniu władze miasta. Magistrat zapewnił jednak, że gotowy jest ""do udzielenia pomocy organizacyjnej w zakresie kontaktu z instytucjami i organami administracji publicznej oraz podmiotami leczniczymi w ramach kompetencji jednostki samorządu terytorialnego"". Zaprosić piątki dzieci do Krakowa jednaj nie zamierza, bo nie ma do tego podstaw. - Dziś skupiamy się na współpracy z Sopotem, który chce przyjąć Syryjczyków. To wszystko co mogę powiedzieć w tej sprawie - skomentowała odmowę portalowi wyborcza.pl Ewa Piekarska z Polskiej Misji Medycznej. Więcej na ten temat: 20-latka opowiedziała o swoim życiu w targanej wojną Syrii. ""Wybaczam im, mimo że zabijają moich przyjaciół"" Polski rząd nie zgodził się, żeby Sopot przyjął do siebie 10 sierot z syryjskiego Aleppo Sieroty z Aleppo, które trafią do Polski to ""dorośli mężczyźni""? Sprawdziliśmy"
http://wiadomosci.wp.pl/sprawa-faktur-mateusza-kijowskiego-z-prokuratury-w-warszawie-do-legnicy-6104216806085249a,"Sprawa faktur Mateusza Kijowskiego z prokuratury w Warszawie do Legnicy Prokuratura Okręgowa w Legnicy będzie prowadzić postępowanie sprawdzające ws. usług świadczonych przez Mateusza Kijowskiego na rzecz Komitetu Obrony Demokracji i rozliczeń z tego tytułu - postanowiła Prokuratura Krajowa; postępowanie było do tej pory prowadzone w Warszawie. - Decyzja ma na celu usprawnienie działań prokuratury i wiąże się z obciążeniem Prokuratury Okręgowej w Warszawie wieloma innymi postępowaniami. Dlatego sprawa trafi do Legnicy - powiedziała rzeczniczka Prokuratury Krajowej Ewa Bialik. Od stycznia Prokuratura Okręgowa w Warszawie analizowała kilka zawiadomień w sprawie świadczenia i rozliczania usług Kijowskiego świadczonych na rzecz KOD. Jak informował wtedy PAP rzecznik warszawskiej prokuratury Michał Dziekański, zawiadomienia składały osoby prywatne. Jedno z nich złożył także były skarbnik KOD. - Analizujemy je pod kątem możliwej kwalifikacji prawnej, a także zasadności połączenia ich do jednego postępowania - dodał Dziekański. Nie chciał spekulować, jakie ewentualnie artykuły Kodeksu karnego mogłyby wchodzić w grę. Według dziennika ""Rzeczpospolita"", pieniądze ze zbiórek publicznych na KOD trafiały do firmy lidera KOD Mateusza Kijowskiego i jego żony Magdaleny Kijowskiej. Chodzi o faktury na łączną kwotę 91 tys. 143,5 zł. Kijowski mówił, że pieniądze, które trafiły na konto spółki MKM-Studio, nie pochodzą ""z puszek"", to były darowizny. Kijowski zapowiadał, że przedstawi informacje i dokumenty wyjaśniające okoliczności sprawy finansowania. Przeprosił za przyczynienie się do kryzysowej sytuacji w KOD. Już po ujawnieniu sprawy przez media został wybrany na lidera mazowieckiego KOD. Fakturami Kijowskiego powinna się zająć prokuratura - oceniała w styczniu rzeczniczka PiS Beata Mazurek. - Mateusz Kijowski kłamał jeszcze kilka dni temu. Na pytanie, z czego się utrzymuje, odpowiadał, że wspiera go rodzina. Tymczasem faktury pokazują zupełnie co innego - dodała. Informację o przeniesieniu postępowania z Warszawy do Legnicy jako pierwszy podał portal PolskieRadio.pl."
http://wiadomosci.wp.pl/ryszard-czarnecki-w-dziejesienazywo-o-piotrze-gllinskim-ma-poczucie-ze-tvp-jest-czescia-jego-imperium-a-przeciez-ona-jest-niezalezna-od-rzadu-6063406730572929a,"Ryszard Czarnecki w #dziejesięnażywo o Piotrze Gllińskim: ma poczucie, że TVP jest częścią jego imperium, a przecież ona jest niezależna od rządu Jak na ministra kultury, to rzeczywiście ostre słowa. Na początku kariery Gliński pojechał ostro w kwestii Teatru Polskiego i jego byłego dyrektora, posła Krzysztofa Mieszkowskiego. Te media, które go teraz chwalą, wtedy go krytykowały - powiedział w #dziejesięnażywo europoseł PiS Ryszard Czarnecki. Dziennikarka Kamila Biedrzycka-Osica powiedziała Czarneckiemu, że nie wierzy, iż nie oglądał materiałów TVP zarzucających organizacjom pozarządowym niejasne przepływy finansowe z budżetu państwa.  - W TVP od pewnego czasu próbuje się zupełnie niepotrzebnie prowadzić krucjatę przeciw sektorowi pozarządowemu. Przykro mi, że w TVP - po zmianie, na którą harowałem tyle lat - jest taki dom wariatów - powiedział w programie ""Gość Wiadomości"" w TVP wicepremier i minister kultury Piotr Gliński. Skrytykował materiały na temat organizacji pozarządowych przygotowywane przez dziennikarzy telewizji zarządzanej przez Jacka Kurskiego. Zarzucił im również brak profesjonalizmu. - Ta sytuacja jest dowodem, że TVP jest niezależna od rządu, to dobrze. Skoro wypowiedź jest krytykowana przez opozycję i PiS, to może TVP nie jest taka najgorsza. Gliński pokazał, że jest człowiekiem i puściły mu nerwy - powiedział europoseł PiS Ryszard Czarnecki w #dziejesięnażywo. - Byłem zaskoczony, że wicepremier przeprasza za materiały w telewizji publicznej. Ma poczucie, że to jest część jego imperium, a przecież TVP jest niezależna od rządu. Gdyby Gliński był szefem Radiokomitetu w PRL, to by mógł przepraszać. A moim zdaniem TVP nie ma nic wspólnego z jego resortem - podkreślił Czarnecki. Zdaniem europosła, burza wokół gwałtownej reakcji wicepremiera nie będzie miała konsekwencji politycznych i ""włos z głowy mu nie spadnie"". - Nie ma żadnych powodów, aby przepraszać za materiały przygotowywane przez niezależną stację telewizyjną - powiedziała rzeczniczka PiS Beata Mazurek portalowi 300polityka.pl. - Bardzo szanuję telewizję publiczną. Generalnie szanuję media. Bardzo często podchodzę do nich krytycznie. Uznaję, że to była opinia pana premiera Glińskiego, nie stanowisko rządu - stwierdziła w RMF FM szefowa MEN Anna Zalewska, komentując niedzielną krytykę TVP w wywiadzie Piotra Glińskiego dla ""Wiadomości"". Więcej na ten temat: Ludzie mediów zaskoczeni po słowach Glińskiego #dziejesięnażywo Jak na spór Piotra Glińskiego i TVP zareaguje kierownictwo PiS? Gościem programu będzie europoseł tej partii Ryszard Czarnecki Awantura o katastrofę smoleńską i ekshumacje ofiar. Radosław Sikorski jednym wpisem ""zaorał"" Jacka Karnowskiego"
http://wiadomosci.wp.pl/dziejesienazywo-jak-na-spor-piotra-glinskiego-i-tvp-zareaguje-kierownictwo-pis-gosciem-programu-bedzie-europosel-tej-partii-ryszard-czarnecki-6063373053277313a,"#dziejesięnażywo Jak na spór Piotra Glińskiego i TVP zareaguje kierownictwo PiS? Gościem programu będzie europoseł tej partii Ryszard Czarnecki ""To jest jakiś koszmar. Państwo żeście oszaleli"" - ciąg dalszy sporu Piotra Glińskiego z Telewizją Publiczną. Wicepremier ostro skrytykował TVP na jej własnej antenie po niedzielnych Wiadomościach. Jego zdaniem, chodzi o nierzetelne materiały o organizacjach pozarządowych. Czy to otwarta wojna wicepremiera rządu PiS z medium kontrolowanym przez partię rządzącą? Jak na spór Glińskiego i TVP zareaguje kierownictwo PiS? Między innymi o tym wiceprzewodniczący Parlamentu Europejskiego Ryszard Czarnecki (PiS). Część publicystyczną #dziejesięnażywo prowadzi Kamila Biedrzycka-Osica. Severin Freund zwycięzcą pierwszego w tym roku konkursu skoków narciarskich w Kuusamo. Punkty zdobyło czterech Polaków, a najlepszy z nich Maciej Kot, był ósmy. O tym, w jakiej formie jest obecnie kadra skoczków i czego możemy spodziewać się po Polakach w tym sezonie opowie Grzegorz Wojnarowski z WP SportoweFakty. Wyemitujemy też fragment rozmowy Michała Bugno z legendarnym polskim skoczkiem Wojciechem Fortuną. Kuba po Fidelu Castro. Czy Hawanę czeka demokratyzacja? Czy nowy prezydent USA Donald Trump poszuka nowego otwarcia w stosunkach z wyspą? Zapytamy Sławomira Sierakowskiego z ""Krytyki Politycznej"" i Kamilę Baranowską z ""Do Rzeczy"". Podczas wyborów w USA nieprawdziwe informacje rozchodziły się w mediach społecznościowych szybciej, niż te prawdziwe. Co piątego tweeta o wyborach stworzył „bot” czyli komputer. Za częścią z tych informacji mógł stać wywiad rosyjski. Czy i jak media społecznościowe wpłynęły na kampanię w USA i wpływają na bieżącą politykę? Co to jest ""bańka facebookowa"" i jak bronić się przed zalewem nieprawdziwych informacji w internecie? Między innymi o tym Łukasz Mężyk z portalu 300polityka.pl i Maciej Gajewski z chip.pl i spidersweb.pl Zabił dwie osoby na drodze, wyszedł warunkowo i jeździ z kolegami po mieście, namawia do wykroczeń, a wszystko to nagrywa i wrzuca do internetu. O skrajnych przypadkach głupoty za kółkiem ale i o absurdach polskiego wymiaru sprawiedliwości w sprawach piratów drogowych porozmawiamy z Juliuszem Szalkiem z WP Moto. Zamknięte ulice i objazdy dla komunikacji miejskiej. W Warszawie ruszyła budowa trzech nowych stacji drugiej linii metra. Utrudnienia może odczuć nawet 260 tyś. mieszkańców Woli i Bemowa. O tym gdzie będą największe utrudnienia, ile potrwa budowa i jak uniknąć korków opowie reporterka Wirtualnej Polski Karolina Jakobsche. Lifestyle. Program prowadzą: Kamila Biedrzycka-Osica i Patryk Ignaczak Kuba oczyma zwykłych ludzi. Kuba epoki Fidela Castro i po jego śmierci. Co mówi zwykli ludzie? Jak Polacy widzą to, co działo się w Hawanie przez ostatnie lata i jak Kuba może wyglądać w przyszłości. O tym porozmawiamy z Adamem Kwaśnym, szefem Towarzystwa Przyjaciół Kuby, a także z Brianem Damem, współtwórcą filmu dokumentującego życie Kubańczyków, członkiem ekipy ""Reporterzy Samozwańcy"". ""Przeżyłam rytuał kambo"" - w studiu Wirtualnej Polski Natalia Łuczak, kobieta, która opowie na czym polega ta ceremonia, stosowana przez szamanów z lasów amazońskich. Kto może wziął udział w tym rytuale? Dlaczego zdecydowała się na tego rodzaju zabieg. Czy kambo może zmienić życie? Czy seks bez zgody drugiej osoby można usprawiedliwić? Według najnowszego sondażu Eurobarometru nieco ponad 30% Polaków uważa, że tak. Jeszcze gorzej wypadają takie kraje jak Rumunia, czy Węgry. Na przeciwległym biegunie jest Szwecja i Hiszpania. Dlaczego mieszkańcy krajów Europy Środkowo-Wschodniej wypadają w tej kwestii tak kiepsko? Czy kiedykolwiek można usprawiedliwić taką sytuację? Bo alkohol, bo narkotyki? O tym porozmawiamy z szefową Fundacji Feminoteka Joanną Piotrowską i seksuologiem, prof. Zbigniewem Lwem-Starowiczem. ""Byłem fotografem prezydenta"". Wielokrotny laureat polskich konkursów fotografii prasowej, m.in. Grand Press Photo, Newsreportaż, BZWBK Press Photo. Za reportaż z konfliktu zbrojnego w Gruzji otrzymał w 2009 trzecią nagrodę w konkursie World Press Photo. Wojciech Grzędziński, były osobisty fotograf prezydenta RP, Bronisława Komorowskiego w studiu Wirtualnej Polski. A na koniec sztuka iluzji. Maciej Pęda, przedstawiciel młodego pokolenia iluzjonistów. Czym jest magia XXI wieku? Jak dziś trzeba zaciekawić widza? (WP/oprac. Marek Grabski)"
